mobile,firstName,lastName,package
2.54715E+11,Cynthia,Korir,100
715733816,Alex,Achieng,500
2.54797E+11,Samuel,Odhiambo,200
2.54731E+11,David,Mwangi,1024
2.54722E+11,Daniel,Kamau,200
703367029,Peter,Kamau,50
722132773,John,Achieng,500
714644446,David,Ochieng,50
79,Daniel,Kariuki,350
728346753,Cynthia,Korir,350
745797404,Cynthia,Kiptoo,5120
715766495,Grace,Mwangi,5120
747773391,Peter,Korir,50
752559198,Brian,Mutua,5120
708996085,Ann,Kamau,350
718503980,Peter,Kiptoo,350
712006406,Brian,Kamau,50
718304002,Mary,Omondi,500
2.54701E+11,Jane,Mwangi,500
740452776,John,Kamau,50
07134R8024,Brian,Achieng,1024
714540946,Peter,Korir,5120
2.54704E+11,Ann,Omondi,350
747647533,David,Mutiso,200
2.54708E+11,David,Otieno,2048
2.54705E+11,Mary,Kiptoo,200
754909502,Samuel,Omondi,500
2.5475E+11,Peter,Njoroge,200
716192900,Daniel,Mutiso,200
741562451,Alex,Omondi,5120
722797321,Mary,Odhiambo,1024
751957589,Kevin,Korir,500
701261618,Samuel,Wambui,500
25C720547945,David,Ochieng,2048
2.54711E+11,Linda,Korir,5120
2.54724E+11,Daniel,Kariuki,100
795706122,David,Omondi,350
2.5474E+11,Rita,Kamau,350
2.54725E+11,Daniel,Mutiso,200
2.54756E+11,Grace,Otieno,5120
710474135,Ann,Odhiambo,350
719528215,Peter,Kamau,500
714605116,Ann,Otieno,5120
2.54752E+11,David,Kariuki,2048
797125471,John,Kiptoo,100
0746A5141N,Alex,Njoroge,50
755556674,Peter,Kamau,350
727831566,Mary,Omondi,50
728692468,Daniel,Wambui,350
254,Mary,Kiptoo,350
729829898,Jane,Mwangi,2048
2.54702E+11,Kevin,Mutua,2048
797349809,Grace,Otieno,100
725399991,Kevin,Kiptoo,500
737824809,Irene,Omondi,3072
729744430,John,Korir,1024
727376792,John,Wambui,3072
778445646,Peter,Omondi,5120
2.54742E+11,Cynthia,Odhiambo,2048
772989593,Daniel,Njoroge,500
748806530,David,Ochieng,2048
746204173,Cynthia,Korir,200
749535018,Irene,Mwangi,5120
751932670,Linda,Korir,50
743640581,Mary,Kariuki,500
2.54705E+11,Ann,Odhiambo,2048
772876501,Samuel,Kiptoo,200
732650876,Ann,Omondi,350
738007380,Jane,Otieno,3072
746700846,Brian,Omondi,500
774501639,Daniel,Kamau,5120
739303356,Grace,Mutua,5120
792804876,John,Korir,1024
2.54793E+11,Cynthia,Wambui,350
2.54747E+11,Rita,Ochieng,200
700419249,Daniel,Otieno,5120
724682590,Ann,Korir,500
728260422,David,Mutiso,350
791908169,Peter,Kariuki,200
0725v55266,Daniel,Mwangi,200
741011154,Samuel,Njoroge,500
717400329,Peter,Achieng,350
739662339,Brian,Achieng,50
2.54726E+11,Cynthia,Wambui,5120
700054876,Rita,Wambui,2048
756208436,David,Kiptoo,2048
2.54717E+11,Cynthia,Mutiso,50
2.54723E+11,Peter,Kiptoo,50
25470107,Jane,Achieng,1024
730065416,Samuel,Korir,2048
729678439,Linda,Achieng,1024
726937188,Kevin,Wambui,200
795878726,Grace,Achieng,5120
712343631,Kevin,Wambui,350
2.54755E+11,Linda,Omondi,500
722798010,Brian,Omondi,200
2.54708E+11,Linda,Korir,5120
791223741,Brian,Otieno,3072
754480003,Ann,Korir,500
07958287c5,Samuel,Omondi,100
2.54702E+11,Kevin,Njoroge,2048
2.54749E+11,John,Ochieng,1024
2.54756E+11,Brian,Ochieng,200
709278380,Samuel,Kariuki,1024
2.54791E+11,Alex,Kariuki,5120
744813954,Alex,Kiptoo,3072
2.54746E+11,Kevin,Korir,500
2.54792E+11,Ann,Korir,350
721297842,Ann,Mutiso,50
779041368,David,Njoroge,1024
717466025,Linda,Odhiambo,200
2.54715E+11,Brian,Kariuki,1024
706145943,Rita,Odhiambo,50
2.54776E+11,Kevin,Mutua,100
2.54707E+11,Rita,Kariuki,5120
2.54709E+11,Rita,Korir,1024
756044860,Mary,Kamau,200
2.54752E+11,Samuel,Kamau,2048
724468514,Daniel,Wambui,50
2.54718E+11,Jane,Otieno,2048
2.54736E+11,Alex,Omondi,2048
746202,Alex,Achieng,50
706007219,Jane,Korir,5120
713780916,Jane,Mutua,3072
743343932,Alex,Achieng,500
741582061,Peter,Mutua,500
708201372,Samuel,Mutua,200
712322505,John,Njoroge,350
0720166q42,Cynthia,Omondi,1024
2.54714E+11,Alex,Achieng,350
728105495,Alex,Achieng,200
2.5474E+11,Brian,Kiptoo,1024
2.54722E+11,John,Odhiambo,50
25471800h679,Irene,Kamau,1024
2.54795E+11,Jane,Mutiso,350
734235088,Linda,Mwangi,200
757268219,David,Achieng,200
2.54726E+11,Alex,Wambui,350
721464309,Irene,Otieno,3072
2.54724E+11,Brian,Odhiambo,500
797100210,John,Kariuki,350
2.54722E+11,Alex,Wambui,350
793490264,Daniel,Mutiso,2048
729213123,Alex,Kamau,100
2.54741E+11,Irene,Kariuki,500
2.54726E+11,Grace,Kiptoo,100
2.54737E+11,Peter,Mwangi,500
743392987,Mary,Kiptoo,100
2.54792E+11,Brian,Odhiambo,350
712,Grace,Kariuki,200
2.54758E+11,Peter,Wambui,50
737907443,Grace,Njoroge,350
715811567,Linda,Wambui,2048
715891442,John,Odhiambo,350
2.54715E+11,Cynthia,Kiptoo,100
2.54752E+11,Cynthia,Njoroge,1024
792053758,Kevin,Ochieng,1024
709836413,Jane,Otieno,5120
2.54744E+11,Linda,Achieng,500
754369408,Cynthia,Kariuki,500
2.54701E+11,Kevin,Njoroge,2048
746618920,Grace,Odhiambo,200
798411726,Brian,Kariuki,50
2.54745E+11,John,Otieno,350
0797rJ9696,Samuel,Mutua,350
754515825,Cynthia,Otieno,350
701465730,Linda,Omondi,350
2.54791E+11,Ann,Ochieng,3072
741621802,Daniel,Achieng,2048
714756236,Daniel,Omondi,100
07056863o7,Linda,Otieno,3072
700359797,Peter,Omondi,500
730822831,Alex,Njoroge,200
2.5471E+11,Peter,Mutua,5120
2.54706E+11,Cynthia,Mutiso,50
728549392,Daniel,Njoroge,1024
718708022,Irene,Kariuki,100
791129084,Peter,Njoroge,1024
713188700,Mary,Mwangi,500
716348201,Mary,Kiptoo,50
2.5474E+11,Rita,Mutua,500
742216172,Grace,Odhiambo,3072
725774333,Peter,Ochieng,1024
724383239,Cynthia,Korir,1024
796445082,John,Njoroge,50
716767827,Linda,Kiptoo,200
752,Mary,Kiptoo,5120
734447338,John,Kamau,100
747,Grace,Ochieng,100
732104985,Cynthia,Achieng,50
2.54723E+11,Mary,Korir,350
2.54747E+11,Brian,Otieno,3072
2.54795E+11,Kevin,Kiptoo,350
733700857,Irene,Mutua,5120
759700604,Irene,Wambui,200
721184423,Mary,Achieng,350
2.54707E+11,Grace,Kamau,3072
711167041,John,Mutiso,3072
753232019,Cynthia,Achieng,100
2.54749E+11,Linda,Wambui,3072
706566482,Ann,Njoroge,1024
254,Grace,Wambui,350
717255111,Irene,Korir,50
2.5472E+11,John,Korir,500
708102854,Brian,Mutua,3072
720101658,Peter,Otieno,5120
709248251,Peter,Ochieng,2048
2.54725E+11,Irene,Mutiso,500
718424049,Irene,Njoroge,100
706204533,Alex,Omondi,350
718547922,Alex,Mutua,3072
728064369,Cynthia,Mutua,200
705821615,David,Ochieng,100
0Eo0134927,Kevin,Korir,350
790785183,Ann,Achieng,2048
796083770,Kevin,Omondi,100
700338233,Irene,Otieno,1024
723861697,Cynthia,Kariuki,5120
742543497,Samuel,Otieno,5120
729589536,Mary,Wambui,5120
2.54797E+11,Kevin,Mwangi,100
797432867,Alex,Korir,500
739915072,Daniel,Omondi,500
738760819,John,Kiptoo,100
2.5471E+11,Linda,Achieng,1024
2.54711E+11,Irene,Achieng,3072
791340546,Mary,Njoroge,5120
2.5472E+11,Daniel,Mutiso,500
778138823,Daniel,Otieno,100
757191317,Rita,Kamau,2048
794769591,Jane,Ochieng,3072
725399795,Kevin,Omondi,350
704154214,Brian,Mutiso,350
747027406,Brian,Kiptoo,500
2.54714E+11,Rita,Kiptoo,100
790013351,David,Wambui,3072
796024434,Brian,Njoroge,3072
797492746,John,Ochieng,3072
799727140,Peter,Achieng,50
2.54747E+11,Ann,Mwangi,100
749012731,David,Wambui,350
754608928,Alex,Njoroge,500
2.54704E+11,Cynthia,Kiptoo,5120
797764846,Linda,Achieng,350
704197870,Daniel,Odhiambo,1024
774376053,Samuel,Wambui,500
736095520,John,Wambui,5120
745973144,Irene,Ochieng,100
2.54705E+11,Mary,Njoroge,500
703322327,Cynthia,Omondi,1024
749934526,Grace,Mutiso,5120
2.54727E+11,Jane,Mutiso,50
2.54779E+11,David,Odhiambo,50
724359910,Daniel,Omondi,200
709343896,Peter,Njoroge,50
728030734,Alex,Mutua,2048
792589100,Peter,Korir,500
2.54709E+11,Jane,Kamau,5120
730329196,Cynthia,Kariuki,350
790784359,Cynthia,Omondi,5120
721225550,Ann,Mwangi,500
798755,Brian,Mutua,1024
742562049,Rita,Korir,350
2.54799E+11,John,Kamau,500
2.548E+11,Rita,Kiptoo,3072
2.54751E+11,Samuel,Njoroge,350
714050017,David,Wambui,3072
2.54746E+11,Ann,Wambui,50
798581112,Samuel,Otieno,1024
750774150,Brian,Odhiambo,3072
740555234,Daniel,Kamau,2048
733136923,Jane,Kariuki,100
718806072,Brian,Kiptoo,200
254700,John,Kamau,200
743770572,Grace,Njoroge,200
778187000,Ann,Wambui,3072
746933689,Kevin,Achieng,5120
719384937,Irene,Otieno,350
2.54774E+11,Samuel,Wambui,1024
793530882,Grace,Odhiambo,50
2.54749E+11,Linda,Wambui,50
2.54714E+11,Brian,Wambui,50
793881633,Rita,Omondi,100
707241693,Rita,Ochieng,1024
799608181,Kevin,Mwangi,1024
2.54748E+11,Samuel,Odhiambo,1024
0732k16927,David,Njoroge,3072
2.54736E+11,Brian,Otieno,3072
725520516,David,Kariuki,100
774120988,Cynthia,Kariuki,2048
793777164,Irene,Odhiambo,3072
731845858,David,Mutua,200
775871279,Samuel,Mutua,200
7006,David,Mwangi,2048
705789326,Grace,Kariuki,2048
794830807,Peter,Mutiso,350
718240681,Peter,Wambui,50
2.54749E+11,Peter,Mwangi,3072
2.54737E+11,Ann,Kiptoo,1024
721949107,Mary,Mutiso,50
725716108,Irene,Korir,3072
798232116,Brian,Korir,100
2.54798E+11,Brian,Kamau,100
2.54701E+11,Linda,Korir,200
713778925,Irene,Achieng,1024
703470281,Daniel,Kamau,1024
705389705,Kevin,Njoroge,5120
709434823,Alex,Korir,2048
h7r8582699,Peter,Mutiso,5120
724858324,Peter,Otieno,5120
712567746,John,Odhiambo,350
702538504,David,Omondi,350
722054525,Mary,Otieno,50
790142883,Linda,Njoroge,3072
748583284,Mary,Wambui,500
796094487,Kevin,Achieng,3072
2.54751E+11,Linda,Mwangi,3072
2.54791E+11,John,Omondi,200
741355086,Mary,Mutua,5120
73635,Alex,Odhiambo,200
072z764872,Alex,Ochieng,1024
724913120,David,Wambui,2048
701807535,Daniel,Odhiambo,2048
741892240,Daniel,Kamau,3072
755770668,Kevin,Otieno,350
712279530,Jane,Ochieng,500
745201748,Ann,Mwangi,1024
774282857,David,Wambui,1024
2.54728E+11,Ann,Ochieng,5120
2.54727E+11,Mary,Otieno,50
799514926,Alex,Njoroge,5120
709988514,Samuel,Omondi,3072
704681763,Samuel,Njoroge,350
701961129,Ann,Kariuki,2048
731009703,Rita,Otieno,3072
701654646,Irene,Mwangi,200
701725803,John,Mwangi,100
2.54799E+11,Grace,Njoroge,100
706267008,David,Mwangi,100
790705517,John,Kariuki,350
701013591,Kevin,Njoroge,100
790656869,Alex,Otieno,2048
2.54774E+11,Jane,Otieno,2048
717662852,Jane,Otieno,500
2.54743E+11,Mary,Ochieng,3072
732847301,Rita,Mutua,200
751364817,Alex,Wambui,2048
2.54715E+11,Brian,Odhiambo,50
2.54749E+11,Mary,Korir,1024
790797796,Jane,Omondi,1024
724614975,Brian,Kariuki,500
733144732,Cynthia,Odhiambo,50
721872498,Mary,Ochieng,50
2.54707E+11,Cynthia,Mutua,50
745970950,Peter,Odhiambo,100
707606022,Mary,Kariuki,350
746901239,Mary,Achieng,5120
746629420,Cynthia,Ochieng,100
758404152,Cynthia,Njoroge,50
2.54701E+11,Cynthia,Kamau,100
706110801,Jane,Njoroge,2048
791265089,Jane,Mwangi,3072
2.54742E+11,Peter,Kariuki,100
2.5471E+11,Ann,Kariuki,50
717707080,Brian,Otieno,3072
2.54746E+11,Linda,Kariuki,1024
710857454,Jane,Kamau,3072
713492991,Alex,Achieng,1024
2.54705E+11,Linda,Kamau,1024
795842126,Mary,Njoroge,3072
714054188,Rita,Wambui,2048
744695673,Kevin,Achieng,200
70334,Alex,Mwangi,100
723289311,Grace,Ochieng,50
713568485,Cynthia,Odhiambo,200
759973055,Rita,Mutiso,200
748418613,Peter,Korir,350
2.54733E+11,Jane,Kariuki,5120
701244696,Alex,Mutua,3072
745440997,Brian,Njoroge,5120
728142039,Rita,Mutiso,350
707590954,Samuel,Mutiso,3072
759451121,Mary,Kariuki,3072
795148611,Cynthia,Kamau,200
739514230,Brian,Mutiso,350
2.54725E+11,Daniel,Odhiambo,2048
2.5471E+11,Ann,Odhiambo,350
07R7533I47,Linda,Omondi,500
711087178,John,Kiptoo,500
2.54774E+11,Alex,Kamau,200
794983924,Jane,Achieng,350
2.54708E+11,Ann,Achieng,500
745161051,Brian,Ochieng,2048
749209924,John,Achieng,50
7721,Brian,Njoroge,200
734661984,Grace,Mwangi,2048
2.54739E+11,Brian,Odhiambo,100
707592309,Alex,Korir,350
715263819,Daniel,Odhiambo,5120
743490902,David,Kiptoo,1024
773797020,Peter,Achieng,50
727649798,Alex,Kariuki,2048
711728236,Irene,Odhiambo,100
700337597,John,Kiptoo,350
756644167,Irene,Mutua,100
740882962,Rita,Njoroge,5120
714706011,David,Achieng,5120
705570168,Grace,Wambui,100
706448213,Samuel,Odhiambo,3072
2.54741E+11,Peter,Achieng,500
2.54799E+11,Linda,Njoroge,3072
771283872,Jane,Ochieng,100
744072205,Alex,Njoroge,1024
727596843,Daniel,Njoroge,200
797857143,Irene,Njoroge,200
718578686,Daniel,Ochieng,1024
724241601,Samuel,Achieng,1024
759730476,Ann,Wambui,3072
2.5471E+11,Mary,Korir,50
2.54702E+11,Rita,Mutua,2048
735111147,Rita,Mutua,500
741985649,Jane,Mutiso,350
793955370,Cynthia,Mutua,3072
716043817,Samuel,Otieno,50
728116932,Ann,Mwangi,50
2.54729E+11,Alex,Odhiambo,350
2.5479E+11,Kevin,Kiptoo,3072
737798985,Ann,Wambui,1024
799505757,Samuel,Otieno,1024
756678714,Mary,Odhiambo,1024
742757166,Irene,Korir,200
750236081,Cynthia,Kiptoo,3072
794231976,John,Mutiso,100
2.54748E+11,Linda,Achieng,200
2.54742E+11,Daniel,Achieng,1024
2.54703E+11,Ann,Odhiambo,3072
755415881,Daniel,Korir,200
713890363,Cynthia,Odhiambo,500
707236137,Irene,Omondi,350
799503599,Cynthia,Achieng,3072
707949770,Samuel,Kiptoo,3072
2.54735E+11,Kevin,Mwangi,1024
722009833,Alex,Wambui,500
2.54748E+11,Cynthia,Njoroge,200
2.54796E+11,Grace,Achieng,5120
757230930,Kevin,Korir,50
2.54717E+11,Mary,Kiptoo,350
740023094,David,Omondi,5120
704796730,Peter,Otieno,350
727691478,Kevin,Kariuki,350
732441196,Kevin,Otieno,2048
2.54738E+11,Brian,Wambui,5120
707277446,Peter,Korir,1024
727106661,David,Mwangi,3072
703476611,Samuel,Otieno,500
790019438,Cynthia,Kamau,5120
733408069,Daniel,Odhiambo,200
715493138,Kevin,Mwangi,200
2.54745E+11,David,Kiptoo,100
2.5476E+11,Alex,Achieng,100
711463760,Daniel,Achieng,100
2.54749E+11,Ann,Achieng,50
706802692,Peter,Kamau,2048
2.54717E+11,Brian,Kariuki,3072
2.548E+11,Cynthia,Mutiso,50
2.54717E+11,Cynthia,Mutua,200
2.54737E+11,Mary,Wambui,350
713106336,Cynthia,Njoroge,200
2.54748E+11,Brian,Ochieng,100
79898,Samuel,Korir,200
2.54741E+11,Cynthia,Mwangi,200
733831871,Daniel,Omondi,350
7436392,Grace,Kamau,100
724251233,Irene,Mwangi,50
706936580,Mary,Mutua,200
2.54713E+11,Alex,Achieng,500
716843134,Mary,Mwangi,100
700737512,Peter,Omondi,1024
747481136,David,Ochieng,3072
2.54714E+11,Mary,Kariuki,500
736756360,Daniel,Korir,3072
2.5475E+11,Grace,Korir,350
796408963,Samuel,Otieno,100
254,Irene,Kamau,500
2.54746E+11,David,Odhiambo,50
713483336,Daniel,Njoroge,100
g707714154,John,Ochieng,1024
7304091,David,Wambui,500
776083254,Kevin,Omondi,5120
2.54753E+11,Daniel,Otieno,350
790296841,Mary,Wambui,3072
720126519,Linda,Achieng,2048
2.54718E+11,Cynthia,Korir,100
2.548E+11,Ann,Njoroge,200
743629826,Alex,Njoroge,350
790632724,Rita,Achieng,200
792525461,Alex,Mutua,100
717917124,John,Mutiso,50
770237855,Irene,Omondi,1024
2.54747E+11,Rita,Korir,3072
753059940,Jane,Wambui,1024
733612356,Rita,Odhiambo,5120
2.54707E+11,John,Mutua,350
738245266,John,Otieno,100
706631645,Daniel,Achieng,100
2.54726E+11,Brian,Mutiso,50
717459484,Irene,Korir,100
2.54753E+11,David,Kariuki,100
721860782,Grace,Mutiso,100
2.54725E+11,Grace,Achieng,3072
703280958,Daniel,Otieno,100
707445241,Daniel,Otieno,2048
799,Daniel,Kiptoo,100
2.54709E+11,Rita,Korir,200
711680370,Daniel,Korir,500
2.54779E+11,Mary,Wambui,500
2.54703E+11,Irene,Mutiso,200
2.54748E+11,Ann,Omondi,500
733143,Jane,Njoroge,100
725829141,Alex,Mwangi,5120
721308609,John,Korir,200
25472598I136,Samuel,Wambui,2048
746841836,Ann,Kariuki,200
2.54711E+11,Brian,Njoroge,1024
700851963,Jane,Otieno,50
732171629,Ann,Njoroge,500
725872900,Brian,Mwangi,50
725120636,Rita,Mutiso,1024
703785667,Mary,Odhiambo,500
2.54711E+11,Kevin,Mwangi,500
2.54741E+11,Peter,Ochieng,2048
759710693,Brian,Wambui,100
2.54798E+11,Jane,Kiptoo,100
2.54725E+11,David,Mwangi,1024
2.5474E+11,Cynthia,Kamau,200
722282463,Jane,Omondi,350
732564992,Rita,Mutua,200
739602899,Grace,Mutua,5120
714451416,Alex,Achieng,2048
2.54724E+11,Daniel,Odhiambo,350
2547,David,Odhiambo,100
710712845,Alex,Korir,100
2.54798E+11,Alex,Kiptoo,1024
719579603,Cynthia,Achieng,100
2.54798E+11,Rita,Omondi,1024
2.54744E+11,John,Kamau,500
2.54744E+11,David,Mwangi,3072
721394334,Grace,Mutua,2048
0702M73267,Ann,Kariuki,350
706497167,Daniel,Otieno,3072
727629595,Grace,Otieno,5120
2.54705E+11,Irene,Otieno,2048
07046h1936,Daniel,Omondi,1024
2.54729E+11,Cynthia,Otieno,5120
2.54709E+11,Ann,Mutiso,500
702798363,Brian,Kiptoo,100
755667481,Cynthia,Kamau,350
2.548E+11,Linda,Achieng,500
797623465,John,Ochieng,500
775131513,Kevin,Korir,50
750996858,Linda,Kamau,3072
742727806,Irene,Mutua,500
742909180,David,Mutua,3072
746692357,Grace,Kiptoo,1024
2.54714E+11,Peter,Mwangi,500
740179109,Grace,Kariuki,200
2.54718E+11,David,Korir,50
711925120,Irene,Mwangi,200
759835267,Daniel,Kamau,5120
791019632,Peter,Kamau,500
2.54707E+11,David,Achieng,200
709174105,Kevin,Mutiso,200
2.54759E+11,Samuel,Njoroge,500
710492574,Peter,Odhiambo,200
714904738,Irene,Mutiso,350
2.54795E+11,Grace,Mwangi,2048
2.54702E+11,Kevin,Achieng,3072
703246712,John,Odhiambo,2048
712283350,Ann,Kiptoo,100
2.54708E+11,Alex,Korir,500
W54719552945,Brian,Omondi,2048
703633709,Brian,Mutua,5120
744274097,Jane,Ochieng,50
731442611,David,Kariuki,3072
797650344,Rita,Korir,350
799077235,Ann,Mutiso,50
2.54714E+11,Brian,Otieno,1024
742515213,Alex,Wambui,200
747616974,Irene,Mwangi,100
708897144,Alex,Mwangi,5120
706127770,Jane,Njoroge,5120
2.54715E+11,Linda,Wambui,100
749135982,Mary,Wambui,3072
2.54701E+11,Daniel,Mutua,5120
2.54726E+11,Peter,Kamau,100
2.54717E+11,Alex,Achieng,3072
701421420,Jane,Korir,3072
740544829,Grace,Kiptoo,5120
731250673,Rita,Ochieng,2048
2.54703E+11,Daniel,Achieng,1024
713610223,Alex,Mwangi,350
717674793,Brian,Kamau,100
2.54729E+11,Cynthia,Mutiso,5120
2.54734E+11,Grace,Kariuki,50
716400892,Daniel,Achieng,50
713275762,Cynthia,Kamau,500
700841039,Daniel,Njoroge,2048
2.54704E+11,Ann,Kiptoo,350
746,Grace,Korir,350
793587900,Cynthia,Ochieng,2048
731103443,John,Omondi,5120
2.54702E+11,David,Kariuki,500
2547,Mary,Kamau,50
779408139,Alex,Odhiambo,3072
715389295,Jane,Mutua,2048
2.54793E+11,Alex,Achieng,5120
718360321,Ann,Omondi,5120
707050828,Rita,Ochieng,3072
M734184336,Brian,Njoroge,500
073n214265,John,Odhiambo,3072
754332912,Mary,Wambui,5120
254f10572969,Brian,Odhiambo,1024
2.54717E+11,Daniel,Njoroge,2048
2.54709E+11,Mary,Kamau,350
725036915,Rita,Otieno,5120
737731265,Peter,Wambui,100
700280737,Mary,Njoroge,100
2S4792690881,Alex,Mwangi,2048
2.54725E+11,Irene,Ochieng,2048
2.54731E+11,Brian,Omondi,1024
712417328,Daniel,Ochieng,100
2.54798E+11,John,Mutiso,1024
712794770,David,Wambui,5120
2.54797E+11,Mary,Ochieng,200
2.54716E+11,Jane,Achieng,3072
798550149,Peter,Otieno,350
726503079,Peter,Odhiambo,100
2.548E+11,Samuel,Mutiso,50
25474084,Kevin,Kamau,500
2.54747E+11,Ann,Otieno,3072
2.54707E+11,Peter,Omondi,200
703618272,Linda,Kamau,5120
705965804,Grace,Achieng,5120
736061759,Kevin,Ochieng,5120
712153411,Grace,Omondi,2048
2.54741E+11,Samuel,Achieng,5120
743279774,Ann,Korir,5120
706786089,Irene,Mutiso,350
713131685,Daniel,Njoroge,200
716146036,Rita,Ochieng,200
793858254,Alex,Odhiambo,100
2.54774E+11,Grace,Korir,1024
741509745,David,Otieno,1024
739159617,Grace,Ochieng,3072
2.54751E+11,Kevin,Wambui,50
747939694,Alex,Korir,3072
755511430,Irene,Achieng,1024
25P71s062452,Kevin,Otieno,1024
726948161,Mary,Korir,1024
792390753,John,Kiptoo,350
794393539,Alex,Odhiambo,500
700543058,Kevin,Korir,1024
716243343,Jane,Otieno,2048
718762599,Mary,Otieno,5120
706011743,Cynthia,Kiptoo,500
724285149,Linda,Achieng,500
2.54716E+11,Kevin,Wambui,350
799401916,Alex,Mwangi,200
749775867,Mary,Otieno,2048
792317634,Jane,Mutiso,50
708494934,Linda,Korir,5120
700623721,Kevin,Achieng,500
716441192,Daniel,Odhiambo,2048
795935272,Peter,Achieng,350
2.54736E+11,John,Otieno,100
2.54727E+11,Jane,Ochieng,2048
747283659,Jane,Omondi,100
796349404,Linda,Njoroge,350
700616709,Rita,Kiptoo,3072
775483942,Irene,Mutua,200
778058120,John,Korir,350
770556779,David,Omondi,350
734585320,Alex,Njoroge,3072
2.54716E+11,Mary,Odhiambo,1024
710466383,Ann,Kamau,350
706033024,Cynthia,Korir,1024
714632863,David,Kamau,1024
748186725,Linda,Kamau,50
728558537,Kevin,Njoroge,5120
741764038,Daniel,Kiptoo,5120
2.54711E+11,David,Omondi,2048
708783154,Mary,Kiptoo,350
733995323,Peter,Mwangi,5120
736026589,Kevin,Kamau,100
714156941,Grace,Mutiso,50
2.547E+11,Kevin,Korir,50
713809266,Kevin,Ochieng,1024
727414470,Linda,Kariuki,2048
790422284,Jane,Mutua,500
726177954,Jane,Kiptoo,100
07q1719800,David,Achieng,1024
2.54797E+11,Daniel,Ochieng,2048
746628462,Kevin,Wambui,3072
2.54709E+11,Irene,Ochieng,5120
2.54723E+11,Mary,Mwangi,3072
715531193,John,Omondi,3072
728950483,Jane,Mwangi,5120
795554158,Peter,Kiptoo,200
797639660,Brian,Njoroge,500
2.54793E+11,David,Achieng,350
753863098,John,Achieng,200
254718q04967,Jane,Achieng,100
736137458,Linda,Omondi,200
790470168,Mary,Achieng,3072
792791088,Ann,Mutua,5120
723952700,Grace,Njoroge,200
75,Grace,Njoroge,200
726957819,Brian,Wambui,2048
700902467,John,Mutiso,350
742442655,John,Wambui,1024
2.54735E+11,Cynthia,Njoroge,50
737502652,Samuel,Wambui,2048
717846662,Rita,Mutua,2048
708193404,Ann,Odhiambo,50
727978214,Kevin,Kamau,2048
07A8330374,Jane,Kiptoo,2048
2.54707E+11,Samuel,Mutua,200
790045529,Cynthia,Achieng,350
745988259,Alex,Omondi,100
701997928,Peter,Mwangi,100
795434947,Cynthia,Kiptoo,3072
794396109,David,Mwangi,5120
747470573,Brian,Njoroge,100
2.54738E+11,Ann,Korir,1024
736303498,Kevin,Njoroge,1024
733549086,Ann,Wambui,2048
2.54753E+11,Linda,Mutiso,2048
799243061,David,Korir,3072
795103702,Daniel,Mutua,5120
716162748,Kevin,Odhiambo,1024
723875274,Peter,Achieng,2048
2.54711E+11,Brian,Mutua,100
2.54772E+11,David,Omondi,50
733473671,Alex,Mutua,1024
2.54726E+11,Mary,Kiptoo,100
2.54722E+11,Mary,Odhiambo,5120
713059824,Brian,Mutiso,2048
751404454,Kevin,Kamau,3072
2.54742E+11,Cynthia,Njoroge,350
724448299,Ann,Omondi,100
710631354,Linda,Mutua,350
709542278,Rita,Kiptoo,100
2.548E+11,Samuel,Odhiambo,200
779630461,David,Otieno,2048
703322932,Brian,Otieno,3072
2.54795E+11,Rita,Njoroge,5120
751996624,Kevin,Achieng,100
711183312,Linda,Omondi,2048
726110322,Daniel,Njoroge,350
2.54705E+11,Kevin,Korir,500
715666338,Grace,Achieng,50
254714B74952,Samuel,Mwangi,200
2.54799E+11,Brian,Otieno,200
2.54737E+11,Alex,Achieng,5120
2.54726E+11,David,Achieng,100
728436671,David,Otieno,500
708620940,Ann,Korir,200
2547,Peter,Mutua,50
799335724,Kevin,Mutua,50
750719023,Rita,Kamau,2048
751643224,Alex,Omondi,100
707345840,Linda,Mutua,5120
743942041,Jane,Korir,1024
794615990,Jane,Mutua,200
2.54775E+11,Samuel,Otieno,100
723466285,Mary,Wambui,2048
2.54746E+11,Kevin,Korir,3072
712917745,Grace,Otieno,500
2.5479E+11,Rita,Kiptoo,350
704196603,Mary,Achieng,50
2.5476E+11,Daniel,Otieno,5120
794936879,Kevin,Odhiambo,5120
718271970,Cynthia,Kariuki,2048
792697782,Alex,Kamau,500
25470944,Samuel,Omondi,1024
07583j7278,Daniel,Omondi,50
735548026,Peter,Kamau,500
799586670,Linda,Kiptoo,200
2.54797E+11,Daniel,Korir,50
2.54704E+11,Peter,Ochieng,100
709402555,Daniel,Mwangi,1024
710430934,Rita,Njoroge,500
798188332,Alex,Kariuki,1024
Y700251J81,Ann,Mwangi,500
2.54731E+11,Ann,Otieno,350
718811197,Samuel,Mutiso,200
2.54715E+11,David,Achieng,200
713740289,Jane,Ochieng,500
724130332,Peter,Njoroge,5120
739515203,Kevin,Otieno,50
0R79319517,Alex,Achieng,5120
722990109,Peter,Njoroge,2048
712265570,Irene,Mwangi,500
724122317,Jane,Wambui,2048
2.54757E+11,Rita,Njoroge,50
758043917,Brian,Kiptoo,350
752617780,Irene,Korir,350
2.54746E+11,Rita,Njoroge,3072
705933765,Grace,Kamau,200
701399407,John,Otieno,50
07o1863507,Rita,Kiptoo,50
2.54745E+11,John,Ochieng,3072
716,Linda,Kamau,500
